  0.10694E+00   -0.25131E-03  0.82006E-01    0.72429E+01  0.81764E+00    0.44270E+01  0.26816E+00   -0.11398E+01 -0.16906E-01   -0.15220E+01 -0.88026E-01    0.12161E+01  0.14425E+00    0.52543E+00  0.23570E-01    0.17415E+00  0.16782E-01    0.12161E+00  0.14425E-01    0.11594E+05
  0.10733E+00   -0.26164E-03  0.82152E-01    0.72201E+01  0.84517E+00    0.44208E+01  0.27815E+00   -0.11399E+01 -0.17885E-01   -0.15200E+01 -0.91329E-01    0.12121E+01  0.14909E+00    0.52496E+00  0.24470E-01    0.17371E+00  0.17356E-01    0.12121E+00  0.14909E-01    0.11552E+05
  0.10772E+00   -0.27216E-03  0.82395E-01    0.72084E+01  0.87477E+00    0.44183E+01  0.28836E+00   -0.11402E+01 -0.18708E-01   -0.15193E+01 -0.94693E-01    0.12101E+01  0.15430E+00    0.52478E+00  0.25376E-01    0.17348E+00  0.17968E-01    0.12101E+00  0.15430E-01    0.11510E+05
  0.10811E+00   -0.27676E-03  0.82614E-01    0.71974E+01  0.88471E+00    0.44152E+01  0.29213E+00   -0.11402E+01 -0.19133E-01   -0.15182E+01 -0.95944E-01    0.12082E+01  0.15605E+00    0.52454E+00  0.25720E-01    0.17327E+00  0.18177E-01    0.12082E+00  0.15605E-01    0.11469E+05
  0.10849E+00   -0.27063E-03  0.82789E-01    0.71873E+01  0.85961E+00    0.44107E+01  0.28435E+00   -0.11395E+01 -0.18823E-01   -0.15167E+01 -0.93410E-01    0.12066E+01  0.15163E+00    0.52417E+00  0.25053E-01    0.17307E+00  0.17668E-01    0.12066E+00  0.15163E-01    0.11428E+05
  0.10888E+00   -0.26439E-03  0.82981E-01    0.71793E+01  0.83474E+00    0.44069E+01  0.27654E+00   -0.11388E+01 -0.18467E-01   -0.15155E+01 -0.90859E-01    0.12053E+01  0.14725E+00    0.52385E+00  0.24379E-01    0.17291E+00  0.17163E-01    0.12053E+00  0.14725E-01    0.11387E+05
  0.10927E+00   -0.25779E-03  0.83245E-01    0.71796E+01  0.81031E+00    0.44060E+01  0.26849E+00   -0.11384E+01 -0.17949E-01   -0.15151E+01 -0.88216E-01    0.12054E+01  0.14295E+00    0.52376E+00  0.23673E-01    0.17292E+00  0.16662E-01    0.12054E+00  0.14295E-01    0.11346E+05
  0.10966E+00   -0.25117E-03  0.83511E-01    0.71800E+01  0.78605E+00    0.44051E+01  0.26048E+00   -0.11379E+01 -0.17432E-01   -0.15148E+01 -0.85589E-01    0.12056E+01  0.13868E+00    0.52367E+00  0.22971E-01    0.17292E+00  0.16165E-01    0.12056E+00  0.13868E-01    0.11306E+05
  0.11005E+00   -0.24446E-03  0.83777E-01    0.71803E+01  0.76165E+00    0.44042E+01  0.25243E+00   -0.11375E+01 -0.16911E-01   -0.15145E+01 -0.82947E-01    0.12057E+01  0.13438E+00    0.52358E+00  0.22264E-01    0.17293E+00  0.15664E-01    0.12057E+00  0.13438E-01    0.11266E+05
  0.11044E+00   -0.23702E-03  0.84042E-01    0.71807E+01  0.73513E+00    0.44032E+01  0.24367E+00   -0.11371E+01 -0.16342E-01   -0.15141E+01 -0.80072E-01    0.12058E+01  0.12971E+00    0.52348E+00  0.21495E-01    0.17293E+00  0.15120E-01    0.12058E+00  0.12971E-01    0.11227E+05
  0.11083E+00   -0.22955E-03  0.84306E-01    0.71809E+01  0.70872E+00    0.44023E+01  0.23495E+00   -0.11366E+01 -0.15775E-01   -0.15138E+01 -0.77210E-01    0.12060E+01  0.12505E+00    0.52339E+00  0.20730E-01    0.17294E+00  0.14578E-01    0.12060E+00  0.12505E-01    0.11187E+05
  0.11122E+00   -0.22179E-03  0.84648E-01    0.71897E+01  0.68271E+00    0.44043E+01  0.22605E+00   -0.11364E+01 -0.15077E-01   -0.15144E+01 -0.74277E-01    0.12075E+01  0.12047E+00    0.52353E+00  0.19939E-01    0.17311E+00  0.14041E-01    0.12075E+00  0.12047E-01    0.11148E+05
  0.11160E+00   -0.21399E-03  0.85001E-01    0.71997E+01  0.65688E+00    0.44066E+01  0.21718E+00   -0.11362E+01 -0.14374E-01   -0.15152E+01 -0.71357E-01    0.12093E+01  0.11592E+00    0.52370E+00  0.19151E-01    0.17330E+00  0.13507E-01    0.12093E+00  0.11592E-01    0.11109E+05
  0.11199E+00   -0.20564E-03  0.85353E-01    0.72097E+01  0.62938E+00    0.44090E+01  0.20779E+00   -0.11360E+01 -0.13647E-01   -0.15159E+01 -0.68264E-01    0.12110E+01  0.11108E+00    0.52387E+00  0.18317E-01    0.17349E+00  0.12939E-01    0.12110E+00  0.11108E-01    0.11071E+05
  0.11238E+00   -0.19492E-03  0.85700E-01    0.72197E+01  0.59453E+00    0.44111E+01  0.19602E+00   -0.11357E+01 -0.12776E-01   -0.15166E+01 -0.64388E-01    0.12128E+01  0.10493E+00    0.52402E+00  0.17274E-01    0.17369E+00  0.12221E-01    0.12128E+00  0.10493E-01    0.11032E+05
  0.11277E+00   -0.18434E-03  0.86050E-01    0.72296E+01  0.56025E+00    0.44134E+01  0.18446E+00   -0.11355E+01 -0.11930E-01   -0.15173E+01 -0.60585E-01    0.12146E+01  0.98891E-01    0.52418E+00  0.16250E-01    0.17388E+00  0.11514E-01    0.12146E+00  0.98891E-02    0.10994E+05
  0.11316E+00   -0.17387E-03  0.86370E-01    0.72360E+01  0.52610E+00    0.44145E+01  0.17307E+00   -0.11352E+01 -0.11143E-01   -0.15176E+01 -0.56841E-01    0.12157E+01  0.92868E-01    0.52425E+00  0.15244E-01    0.17400E+00  0.10811E-01    0.12157E+00  0.92868E-02    0.10957E+05
  0.11355E+00   -0.16356E-03  0.86639E-01    0.72363E+01  0.49206E+00    0.44137E+01  0.16189E+00   -0.11348E+01 -0.10433E-01   -0.15173E+01 -0.53171E-01    0.12159E+01  0.86864E-01    0.52417E+00  0.14262E-01    0.17400E+00  0.10113E-01    0.12159E+00  0.86864E-02    0.10919E+05
  0.11394E+00   -0.15325E-03  0.86910E-01    0.72366E+01  0.45825E+00    0.44129E+01  0.15078E+00   -0.11344E+01 -0.97264E-02   -0.15170E+01 -0.49524E-01    0.12160E+01  0.80899E-01    0.52409E+00  0.13285E-01    0.17401E+00  0.94184E-02    0.12160E+00  0.80899E-02    0.10882E+05
  0.11433E+00   -0.15283E-03  0.87202E-01    0.72363E+01  0.45525E+00    0.44128E+01  0.14980E+00   -0.11344E+01 -0.96667E-02   -0.15170E+01 -0.49204E-01    0.12159E+01  0.80370E-01    0.52408E+00  0.13199E-01    0.17400E+00  0.93569E-02    0.12159E+00  0.80370E-02    0.10845E+05
  0.11471E+00   -0.16242E-03  0.87571E-01    0.72418E+01  0.48369E+00    0.44153E+01  0.15900E+00   -0.11348E+01 -0.10198E-01   -0.15178E+01 -0.52218E-01    0.12168E+01  0.85387E-01    0.52429E+00  0.14004E-01    0.17411E+00  0.99392E-02    0.12168E+00  0.85387E-02    0.10808E+05
  0.11510E+00   -0.16915E-03  0.88235E-01    0.72806E+01  0.50648E+00    0.44285E+01  0.16544E+00   -0.11358E+01 -0.10218E-01   -0.15222E+01 -0.54302E-01    0.12233E+01  0.89413E-01    0.52535E+00  0.14543E-01    0.17487E+00  0.10396E-01    0.12233E+00  0.89413E-02    0.10772E+05
  0.11549E+00   -0.17508E-03  0.89137E-01    0.73461E+01  0.52969E+00    0.44504E+01  0.17121E+00   -0.11373E+01 -0.98888E-02   -0.15294E+01 -0.56138E-01    0.12343E+01  0.93517E-01    0.52709E+00  0.15000E-01    0.17614E+00  0.10852E-01    0.12343E+00  0.93517E-02    0.10735E+05
