x,RT,40deg,60deg,65deg,67deg,69deg,72deg,75deg,80deg
3.66105,2.33842,1.82755,26.851,17.9853,23.1738,30.1687,39.1522,44.8753,49.2034
3.66314,2.3472,1.82755,26.8134,17.8686,23.0571,30.0375,39.0646,44.8315,49.2034
3.6657,2.35791,1.82755,26.7676,17.7262,22.9147,29.7976,38.9577,44.778,49.2034
3.66593,2.35888,1.82755,26.7634,17.7132,22.8929,29.7757,38.948,44.7731,49.2034
3.66764,2.36603,1.82755,26.7328,17.5532,22.7329,29.6157,38.8767,44.7375,49.2034
3.6692,2.37257,1.82755,26.7048,17.4066,22.5863,29.5287,38.8114,44.7048,49.2034
3.66946,2.37368,1.82755,26.7,17.3818,22.5615,29.514,38.8004,44.6959,49.2034
3.67019,2.37674,1.82755,26.687,17.3133,22.493,29.4733,38.7597,44.6715,49.2034
3.67042,2.37771,1.82755,26.6828,17.2915,22.4711,29.4604,38.7468,44.6637,49.2034
3.67333,2.38988,1.82755,26.6307,17.1095,22.1986,29.2986,38.585,44.5666,49.2034
3.67335,2.38994,1.82755,26.6302,17.1079,22.1962,29.2972,38.5836,44.5657,49.2034
3.67436,2.39229,1.82967,26.6121,17.0446,22.1013,29.2409,38.5272,44.5319,49.2034
3.67468,2.39304,1.83034,26.6063,17.0245,22.0712,29.2108,38.5094,44.5212,49.2034
3.67619,2.39654,1.8335,26.5793,16.9302,21.9769,29.0694,38.4255,44.4708,49.2034
3.67672,2.39777,1.83461,26.5698,16.8969,21.9437,29.0197,38.3959,44.453,49.2034
3.67715,2.39878,1.83552,26.5607,16.8697,21.9165,28.9789,38.3718,44.4385,49.2034
3.67886,2.40275,1.83908,26.5251,16.7867,21.8098,28.8191,38.2769,44.3815,49.2034
3.68018,2.40583,1.84186,26.4974,16.7221,21.7267,28.6947,38.2031,44.3372,49.2034
3.6804,2.40634,1.84232,26.4928,16.7114,21.7131,28.6743,38.1909,44.3299,49.2005
3.68141,2.4087,1.84444,26.4716,16.662,21.6495,28.579,38.1344,44.2875,49.1872
3.68292,2.4122,1.84759,26.4401,16.5886,21.5084,28.4379,38.0506,44.2246,49.1676
3.68335,2.41321,1.8485,26.4311,16.5676,21.4678,28.3974,38.0235,44.2065,49.1619
3.68388,2.41444,1.84961,26.42,16.5417,21.418,28.3476,37.9903,44.1844,49.155
3.68591,2.41916,1.85385,26.3776,16.4147,21.2277,28.1573,37.8633,44.0996,49.1285
3.68784,2.42366,1.85791,26.3371,16.2934,21.0461,27.9756,37.742,44.0187,49.1031
3.68936,2.42721,1.8611,26.3052,16.198,20.9032,27.8409,37.6466,43.955,49.0832
3.68964,2.42787,1.86169,26.2993,16.1803,20.8766,27.8158,37.6289,43.9447,49.0795
3.69015,2.42905,1.86275,26.2887,16.1485,20.829,27.7709,37.6006,43.9261,49.0729
3.6904,2.42962,1.86327,26.2818,16.1331,20.806,27.7492,37.5869,43.9171,49.0697
3.69061,2.43011,1.86371,26.276,16.12,20.7863,27.7307,37.5752,43.9094,49.0669
3.69346,2.43674,1.86968,26.1965,15.8525,20.5189,27.4785,37.4165,43.8052,49.0296
3.69489,2.43974,1.87268,26.1565,15.7179,20.3843,27.3515,37.3366,43.7527,49.0109
3.6951,2.44018,1.87312,26.1506,15.6982,20.3726,27.333,37.3249,43.745,49.0081
3.69572,2.44148,1.87441,26.1334,15.6638,20.3381,27.2782,37.2904,43.7224,49
3.69637,2.44285,1.87441,26.1151,15.6273,20.3017,27.2203,37.254,43.6984,48.9915
3.69808,2.44644,1.87441,26.0674,15.5319,20.2062,27.0687,37.1466,43.6357,48.9691
3.69832,2.44694,1.87441,26.0607,15.5185,20.1929,27.0475,37.1317,43.627,48.9641
3.70162,2.45384,1.87441,25.9688,15.335,20.0094,26.756,36.9253,43.4893,48.8951
3.70183,2.45428,1.87441,25.963,15.3233,19.9897,26.7374,36.9121,43.4805,48.8908
3.7031,2.45695,1.87441,25.9274,15.2435,19.87,26.6246,36.8322,43.4272,48.8641
3.70359,2.45797,1.87441,25.9138,15.2128,19.8242,26.5814,36.7864,43.4068,48.8539
3.70611,2.46325,1.87441,25.8172,15.0549,19.5876,26.3583,36.5498,43.3014,48.8011
3.70729,2.46572,1.87441,25.772,14.9811,19.477,26.254,36.4392,43.2521,48.7765
3.70759,2.46636,1.87441,25.7603,14.9619,19.4483,26.2269,36.4105,43.2351,48.77
3.70856,2.46838,1.87441,25.7234,14.9016,19.358,26.1417,36.3569,43.1814,48.7499
3.7106,2.47266,1.87441,25.6449,14.7095,19.1659,25.9606,36.2429,43.0674,48.7071
3.71152,2.47458,1.87441,25.6098,14.6235,19.0894,25.8795,36.1918,43.0164,48.6879
3.71305,2.47779,1.87441,25.5511,14.4799,18.9616,25.744,36.1065,42.9311,48.6431
3.71401,2.47981,1.87441,25.5141,14.426,18.881,25.6585,36.0527,42.8772,48.6148
3.71432,2.48045,1.87441,25.5023,14.4089,18.8554,25.6314,36.0356,42.858,48.6058
3.71509,2.48207,1.87441,25.4727,14.3659,18.791,25.5631,35.9632,42.8097,48.5832
3.71582,2.4836,1.87441,25.4448,14.3253,18.7453,25.4985,35.8947,42.764,48.5618
3.71703,2.48868,1.87441,25.3983,14.2578,18.6693,25.3912,35.781,42.688,48.5264
3.71809,2.49309,1.87441,25.358,14.1991,18.6034,25.2981,35.6822,42.6221,48.4955
3.71881,2.49614,1.87594,25.3301,14.1586,18.5578,25.2337,35.6139,42.5765,48.4742
3.71978,2.50017,1.87795,25.2932,14.105,18.4975,25.1485,35.5235,42.5162,48.446
3.72074,2.50423,1.87998,25.256,14.0443,18.4368,25.0628,35.4326,42.4555,48.4177
3.72182,2.50874,1.88224,25.2147,13.9767,18.3693,24.9674,35.3315,42.3543,48.3861
3.72272,2.51249,1.88412,25.1804,13.9206,18.2852,24.8881,35.2474,42.2703,48.3599
3.72331,2.51496,1.88535,25.1578,13.8837,18.2299,24.836,35.1921,42.215,48.3353
3.72524,2.52305,1.8894,25.0838,13.7627,18.0487,24.6651,35.0845,42.0337,48.2545
3.72631,2.52757,1.89165,25.0425,13.6952,17.9475,24.5697,35.0245,41.9887,48.2094
3.7265,2.52837,1.89205,25.0352,13.6832,17.9296,24.5528,35.0139,41.9807,48.2015
3.73003,2.54315,1.89945,24.8999,13.4866,17.5984,24.2405,34.8172,41.8331,48.0539
3.73048,2.54502,1.90038,24.8828,13.4618,17.5567,24.2011,34.7755,41.8146,48.0353
3.73081,2.5464,1.90107,24.8636,13.4435,17.5258,24.172,34.7446,41.8008,48.0216
3.73168,2.55006,1.9029,24.8124,13.3948,17.4771,24.0946,34.6626,41.7642,47.985
3.73323,2.55656,1.90615,24.7217,13.3083,17.3906,23.9573,34.5169,41.6994,47.9201
3.7342,2.56062,1.90818,24.665,13.2544,17.3366,23.8715,34.426,41.6589,47.8796
3.73452,2.56198,1.90886,24.646,13.2363,17.3185,23.8428,34.3955,41.6317,47.866
3.73753,2.57459,1.91516,24.47,13.0686,17.1509,23.5765,34.1131,41.3806,47.7402
3.73818,2.57732,1.91653,24.4319,13.0323,17.0897,23.5187,34.0519,41.3262,47.713
3.73869,2.57732,1.91759,24.4023,13.0041,17.0423,23.474,34.0045,41.284,47.6918
3.73902,2.57732,1.91827,24.3832,12.9859,17.0116,23.4451,33.9738,41.2657,47.6782
3.73996,2.57732,1.92024,24.3281,12.9335,16.9232,23.3617,33.9213,41.2133,47.6388
3.74045,2.57732,1.92127,24.2993,12.906,16.8769,23.3181,33.8939,41.1858,47.6182
3.74064,2.57732,1.92127,24.288,12.8953,16.8588,23.301,33.8831,41.1751,47.6101
3.74169,2.57732,1.92127,24.2268,12.837,16.7606,23.2084,33.8248,41.1168,47.5518
3.74203,2.57732,1.92127,24.2112,12.8183,16.7291,23.1788,33.8061,41.0981,47.5331
3.74542,2.57732,1.92127,24.0536,12.6293,16.4107,22.8785,33.6171,40.9091,47.3441
3.74574,2.57732,1.92127,24.0384,12.611,16.38,22.8495,33.5989,40.8784,47.3259
3.74652,2.57732,1.92127,24.0025,12.5679,16.3074,22.7811,33.4383,40.8058,47.2828
3.74669,2.57732,1.92127,23.9947,12.5586,16.2917,22.7662,33.4035,40.79,47.2734
3.74737,2.57732,1.92127,23.9629,12.4942,16.2273,22.7055,33.2612,40.7257,47.2352
3.748,2.57732,1.92127,23.9336,12.435,16.1681,22.6497,33.1303,40.6664,47.2088
3.74991,2.57732,1.92127,23.8449,12.2559,15.989,22.4808,32.9512,40.4873,47.1291
3.75101,2.57732,1.92127,23.7938,12.1526,15.8857,22.3834,32.8479,40.384,47.083
3.75118,2.57732,1.92127,23.786,12.1368,15.8751,22.3685,32.8321,40.3683,47.076
3.75249,2.57732,1.92127,23.7248,12.0818,15.7926,22.252,32.7085,40.2447,47.021
3.7544,2.57732,1.92127,23.6362,12.002,15.6731,22.0831,32.6022,40.0656,46.9412
3.75633,2.57732,1.92127,23.5464,11.9212,15.5519,21.912,32.4945,39.9445,46.8604
3.75774,2.57732,1.92127,23.4812,11.8624,15.4639,21.7876,32.4162,39.8564,46.7821
3.75922,2.57732,1.92127,23.4123,11.8004,15.3248,21.6564,32.3336,39.7636,46.6995
3.76014,2.57732,1.92127,23.3696,11.7619,15.2384,21.575,32.2473,39.7059,46.6482
3.76055,2.57732,1.92127,23.3505,11.7234,15.1998,21.5386,32.2087,39.6801,46.6253
3.76058,2.57746,1.92127,23.3491,11.7206,15.1971,21.536,32.2059,39.6783,46.6237
3.76113,2.58001,1.92243,23.3236,11.6691,15.1455,21.4874,32.1544,39.6439,46.5931
3.76186,2.58342,1.92396,23.2896,11.6004,15.0768,21.4226,32.0857,39.5752,46.5523
3.76195,2.58381,1.92413,23.2861,11.5925,15.0689,21.4152,32.0778,39.5673,46.5476
3.76223,2.58514,1.92473,23.2742,11.5657,15.0422,21.3884,32.051,39.5405,46.5317
3.76306,2.589,1.92647,23.2394,11.4878,14.9642,21.3105,31.9731,39.4626,46.4855
3.76371,2.59204,1.92784,23.2122,11.4266,14.903,21.2493,31.9119,39.4014,46.4243
3.76463,2.59633,1.92976,23.1737,11.3402,14.8166,21.1629,31.8255,39.315,46.3379
3.76562,2.60093,1.93184,23.1323,11.2782,14.7238,21.07,31.7326,39.2221,46.245
3.76644,2.60473,1.93355,23.0982,11.2271,14.6472,20.9934,31.6561,39.1456,46.1684
3.76672,2.60606,1.93414,23.0863,11.2092,14.6204,20.9667,31.6293,39.1188,46.1417
3.76755,2.60992,1.93588,23.0516,11.1572,14.5742,20.8887,31.5514,39.0409,46.0637
3.76821,2.61296,1.93725,23.0243,11.1163,14.5378,20.8275,31.4902,38.9797,46.0365
3.77012,2.62185,1.94125,22.9444,10.9966,14.4314,20.6483,31.3109,38.8004,45.9566
3.77083,2.62516,1.94274,22.9147,10.9521,14.3918,20.5815,31.2442,38.7337,45.9269
3.77093,2.62565,1.94296,22.9089,10.9455,14.386,20.5717,31.2343,38.7238,45.9225
3.77136,2.62766,1.94386,22.8848,10.9185,14.3619,20.5312,31.1938,38.6833,45.9044
3.7727,2.63388,1.94666,22.8104,10.844,14.2875,20.4058,31.0684,38.5579,45.8486
3.77345,2.63738,1.94824,22.7685,10.8021,14.2455,20.3351,30.9122,38.4873,45.8171
3.77461,2.64277,1.95066,22.704,10.7376,14.1369,20.2265,30.672,38.3786,45.7687
3.77496,2.64439,1.95139,22.6846,10.7182,14.1042,20.1938,30.5998,38.346,45.7542
3.77542,2.64657,1.95237,22.6585,10.6922,14.0604,20.15,30.5559,38.3021,45.7346
3.77652,2.65166,1.95466,22.5975,10.6312,13.9576,20.0472,30.4532,38.1993,45.6888
3.77755,2.65649,1.95683,22.5398,10.5735,13.8604,19.95,30.356,38.1021,45.5916
3.77794,2.6583,1.95765,22.5154,10.5518,13.8238,19.9134,30.3194,38.0655,45.555
3.77809,2.65898,1.95796,22.5062,10.5436,13.8116,19.8996,30.3056,38.0517,45.5412
3.7791,2.66369,1.96008,22.4429,10.4873,13.7272,19.8048,30.2107,37.9569,45.4464
3.77945,2.66531,1.9608,22.4211,10.4679,13.6981,19.7721,30.1781,37.9242,45.4137
3.77992,2.66749,1.96178,22.3918,10.4418,13.6591,19.7282,30.1342,37.8803,45.3698
3.78068,2.67104,1.96338,22.3439,10.3993,13.5954,19.6566,30.0625,37.8087,45.2982
3.78101,2.67173,1.96408,22.3232,10.3808,13.5678,19.6255,30.0315,37.7776,45.2671
3.78243,2.67472,1.96706,22.234,10.3015,13.4489,19.4919,29.8978,37.644,45.1335
3.78295,2.67579,1.96813,22.2018,10.2729,13.4167,19.4436,29.8496,37.5958,45.0853
3.78359,2.67715,1.96949,22.1613,10.2369,13.3763,19.383,29.789,37.5351,45.0246
3.78394,2.67787,1.97022,22.1395,10.2175,13.3545,19.3504,29.7563,37.5025,44.992
3.78428,2.67859,1.97093,22.1181,10.1985,13.333,19.3183,29.7242,37.4704,44.9599
3.78441,2.67885,1.9712,22.112,10.1915,13.3252,19.3065,29.7124,37.4586,44.9481
3.78482,2.67971,1.97205,22.092,10.1687,13.2995,19.2681,29.6741,37.4202,44.9097
3.7855,2.68115,1.97349,22.0586,10.1305,13.2566,19.2037,29.6097,37.3559,44.8454
3.78809,2.68656,1.9789,21.9326,9.98657,13.0947,18.9613,29.3673,37.1134,44.6297
3.78843,2.68729,1.97963,21.9156,9.96718,13.0729,18.9286,29.3346,37.0807,44.6007
3.7889,2.68827,1.98061,21.8928,9.94113,13.0436,18.8847,29.2907,37.0368,44.5617
3.78916,2.68882,1.98116,21.88,9.92652,13.0272,18.8601,29.2661,37.0122,44.5398
3.78999,2.69055,1.9829,21.8396,9.88026,12.9492,18.7822,29.1882,36.9343,44.4705
3.79101,2.69268,1.98502,21.7901,9.82372,12.854,18.6869,29.0929,36.8391,44.3752
3.79154,2.69381,1.98615,21.7397,9.79381,12.8036,18.6366,29.0425,36.7887,44.3248
3.79258,2.69597,1.98831,21.6427,9.75059,12.7066,18.5395,28.9455,36.6917,44.2278
3.79293,2.6967,1.98904,21.61,9.73604,12.6739,18.5069,28.9128,36.659,44.1952
3.79339,2.69768,1.99002,21.5661,9.71649,12.63,18.463,28.869,36.6151,44.1513
3.79365,2.69823,1.99057,21.5415,9.70553,12.6054,18.4384,28.8444,36.5905,44.1267
3.79449,2.69997,1.99231,21.4636,9.67081,12.5592,18.3604,28.7664,36.5126,44.0487
3.7955,2.70209,1.99444,21.3683,9.62838,12.5026,18.2652,28.6712,36.4173,43.9851
3.79707,2.70538,1.99773,21.2699,9.56271,12.4151,18.1178,28.5238,36.2699,43.8867
3.79742,2.70611,1.99845,21.2481,9.54816,12.3957,18.0851,28.4911,36.2049,43.8649
3.79789,2.70709,1.99943,21.2188,9.52861,12.3697,18.0412,28.4037,36.1174,43.8356
3.79933,2.71011,2.00245,21.1285,9.46838,12.2894,17.906,28.1344,35.8482,43.7454
3.79967,2.71084,2.00318,21.1067,9.45382,12.27,17.8734,28.0694,35.8155,43.7236
3.80038,2.71232,2.00466,21.0623,9.42419,12.2306,17.8068,28.0028,35.749,43.6792
3.80051,2.71259,2.00493,21.0544,9.41893,12.2187,17.795,27.991,35.7372,43.6713
3.80121,2.71407,2.00641,21.0102,9.37466,12.1524,17.7287,27.9247,35.6709,43.627
3.80223,2.71619,2.00853,20.9466,9.31107,12.0572,17.6335,27.8295,35.5756,43.5317
3.80238,2.7165,2.00885,20.9383,9.30174,12.0432,17.6195,27.8155,35.5616,43.5178
3.80304,2.7179,2.01024,20.9011,9.25996,11.9806,17.5638,27.7529,35.499,43.4552
3.80382,2.71952,2.01186,20.858,9.21148,11.908,17.4993,27.6803,35.4264,43.3826
3.80417,2.72025,2.01259,20.8386,9.18967,11.8753,17.4702,27.6476,35.3938,43.3499
3.80487,2.72174,2.01408,20.7991,9.14526,11.8088,17.4111,27.5885,35.3272,43.2834
3.80531,2.72265,2.015,20.7747,9.1178,11.7814,17.3745,27.5519,35.2861,43.2422
3.80571,2.72348,2.015,20.7528,9.0931,11.7567,17.3416,27.519,35.2491,43.2052
3.80687,2.72591,2.015,20.6881,9.02031,11.6839,17.2446,27.422,35.1401,43.0962
3.80724,2.72669,2.015,20.6675,8.99719,11.6607,17.21,27.3912,35.1054,43.0616
3.80831,2.72893,2.015,20.6077,8.93738,11.5935,17.1092,27.3016,35.0047,42.9608
3.80866,2.72966,2.015,20.5884,8.9181,11.5718,17.0767,27.2727,34.9722,42.9284
3.80896,2.73029,2.015,20.5717,8.90139,11.553,17.0486,27.2446,34.9441,42.9002
3.8102,2.73289,2.015,20.4938,8.83212,11.4751,16.9319,27.1279,34.8274,42.7835
3.81136,2.73532,2.015,20.421,8.7674,11.4023,16.8229,27.0189,34.7183,42.6745
3.8116,2.73583,2.015,20.4058,8.75385,11.3871,16.8,26.996,34.6955,42.6516
3.8128,2.73835,2.015,20.3306,8.68703,11.2745,16.6875,26.8835,34.5829,42.5391
3.81315,2.73907,2.015,20.3089,8.66775,11.242,16.655,26.851,34.5112,42.5066
3.81396,2.74078,2.015,20.2578,8.62231,11.1655,16.5784,26.6817,34.3419,42.4301
3.81469,2.7423,2.015,20.2122,8.57672,11.0972,16.5102,26.5307,34.1909,42.3618
3.81506,2.74308,2.015,20.1891,8.55359,11.0625,16.4755,26.4542,34.1143,42.2928
3.81541,2.7438,2.015,20.1674,8.53191,11.0301,16.443,26.3824,34.0855,42.2281
3.81568,2.74439,2.015,20.15,8.51444,11.0039,16.4169,26.3562,34.0622,42.176
3.81585,2.74474,2.015,20.1342,8.50393,10.9882,16.4011,26.3405,34.0482,42.1446
3.8161,2.74525,2.015,20.1114,8.48869,10.9653,16.3557,26.3176,34.0279,42.0992
3.81695,2.74703,2.015,20.0315,8.43535,10.9179,16.1965,26.2377,33.9568,41.94
3.81811,2.74946,2.015,19.9225,8.36256,10.8532,15.9794,26.1287,33.8599,41.831
3.81955,2.75248,2.015,19.7871,8.27217,10.7728,15.844,25.9933,33.7395,41.6956
3.8199,2.75321,2.015,19.7544,8.25036,10.7534,15.8113,25.9606,33.7068,41.6629
3.82018,2.7538,2.015,19.7282,8.23288,10.7379,15.7851,25.9345,33.6806,41.6367
3.82069,2.75488,2.015,19.6995,8.20056,10.7091,15.7367,25.886,33.6322,41.5883
3.82144,2.75644,2.015,19.6579,8.16935,10.6675,15.6667,25.816,33.5621,41.5183
3.8226,2.75888,2.015,19.5932,8.12078,10.6028,15.5576,25.707,33.4531,41.4092
3.82282,2.75934,2.015,19.5808,8.11149,10.5904,15.5437,25.6861,33.4323,41.3884
3.82404,2.7619,2.015,19.5128,8.06046,10.4759,15.4672,25.5716,33.3177,41.2738
3.82439,2.76263,2.015,19.4934,8.04591,10.4432,15.4454,25.5389,33.2526,41.2412
3.82541,2.76476,2.015,19.4366,8.0033,10.3476,15.3816,25.3484,33.0622,41.1455
3.82593,2.76719,2.015,19.4075,7.98147,10.2986,15.3489,25.2508,32.9646,41.0965
3.8263,2.7689,2.015,19.3871,7.96613,10.2641,15.3259,25.1822,32.896,41.0621
3.82665,2.77052,2.015,19.3677,7.95158,10.2315,15.3041,25.1172,32.8633,41.0294
3.8269,2.77172,2.015,19.3533,7.94079,10.2073,15.2879,25.0929,32.8391,41.0052
3.82732,2.77363,2.015,19.3148,7.92361,10.1687,15.2622,25.0544,32.8005,40.9666
3.82768,2.77533,2.015,19.2805,7.90835,10.1458,15.2393,25.0201,32.7663,40.9324
3.82933,2.78302,2.02191,19.1256,7.83936,10.0424,15.1359,24.8652,32.6114,40.7775
3.82966,2.78454,2.02328,19.0949,7.82568,10.0219,15.1052,24.8345,32.5807,40.7468
3.83042,2.78811,2.0265,19.0229,7.78826,9.97385,15.0332,24.7625,32.5087,40.6748
3.83079,2.78982,2.02803,18.9885,7.77036,9.95086,14.9987,24.7281,32.4742,40.6403
3.83114,2.79144,2.02949,18.9558,7.75339,9.92905,14.9661,24.6954,32.4416,40.6077
3.8314,2.79264,2.03057,18.9316,7.74081,9.91289,14.9418,24.6712,32.4174,40.5835
3.83382,2.80393,2.04074,18.7796,7.62251,9.76088,14.7142,24.4435,32.1897,40.3558
3.83404,2.80497,2.04167,18.7656,7.61167,9.74695,14.6933,24.4226,32.1688,40.3349
3.83492,2.80903,2.04532,18.711,7.56913,9.66509,14.6114,24.3408,32.0869,40.253
3.83528,2.81074,2.04686,18.688,7.55124,9.63065,14.577,24.3063,32.0525,40.1769
3.83563,2.81236,2.04832,18.6662,7.53426,9.59798,14.5443,24.2737,31.9803,40.1047
3.83638,2.81585,2.05146,18.6192,7.49766,9.52752,14.4739,24.1179,31.8245,39.9489
3.83717,2.81954,2.05478,18.5695,7.46452,9.45313,14.3995,23.9534,31.66,39.7844
3.83754,2.82125,2.05632,18.5465,7.44917,9.41869,14.365,23.8773,31.5839,39.75
3.83789,2.82287,2.05778,18.5247,7.43462,9.38602,14.3324,23.8051,31.5512,39.7173
3.83813,2.82397,2.05877,18.5098,7.42471,9.36378,14.3101,23.7828,31.529,39.6951
3.83831,2.82485,2.05956,18.4941,7.41682,9.34607,14.2924,23.7651,31.5113,39.6774
3.83854,2.82589,2.06049,18.4755,7.40753,9.32521,14.2715,23.7442,31.4904,39.6565
3.84167,2.84046,2.07361,18.2142,7.27664,9.17255,13.9777,23.4504,31.1966,39.3627
3.84203,2.84217,2.07515,18.1836,7.26129,9.15466,13.9433,23.416,31.1621,39.3283
3.84238,2.84379,2.07661,18.1546,7.24674,9.13768,13.9106,23.3833,31.1295,39.2956
3.84262,2.84488,2.07759,18.135,7.23692,9.12623,13.8886,23.3613,31.1074,39.2735
3.84281,2.84577,2.07839,18.1243,7.22894,9.11692,13.8707,23.3434,31.0895,39.2556
3.84526,2.8572,2.08868,17.9875,7.12628,8.99719,13.6402,23.1129,30.8591,39.0252
3.84535,2.85759,2.08903,17.9829,7.12277,8.99193,13.6323,23.105,30.8512,39.0173
3.84554,2.85848,2.08983,17.9722,7.11082,8.97998,13.6144,23.0871,30.8333,38.9994
3.84616,2.85979,2.09244,17.9375,7.0718,8.94096,13.556,23.0287,30.7748,38.941
3.84653,2.86055,2.09397,17.9171,7.0488,8.91796,13.5215,22.9942,30.7404,38.8724
3.84687,2.86128,2.09543,17.8977,7.027,8.89615,13.4889,22.9616,30.6753,38.8073
3.8473,2.86218,2.09722,17.874,7.00032,8.86948,13.4489,22.882,30.5958,38.7277
3.84841,2.86451,2.10189,17.8118,6.93043,8.79959,13.3442,22.6735,30.3872,38.5192
3.84878,2.86528,2.10343,17.7914,6.90744,8.77659,13.3098,22.6049,30.3187,38.4848
3.84913,2.86601,2.10489,17.772,6.88563,8.75478,13.2771,22.5398,30.286,38.4521
3.84934,2.86646,2.10578,17.7601,6.87222,8.74138,13.257,22.5198,30.2659,38.432
3.85004,2.86792,2.10872,17.7162,6.82834,8.6975,13.1913,22.454,30.2002,38.3663
3.85179,2.87159,2.10872,17.6066,6.71877,8.58793,13.0272,22.2899,30.036,38.2022
3.85199,2.87201,2.10872,17.5941,6.70629,8.57545,13.0085,22.2712,30.0173,38.1835
3.85207,2.87218,2.10872,17.5889,6.70103,8.56757,13.0006,22.2633,30.0095,38.1756
3.85291,2.87392,2.10872,17.5367,6.66623,8.48944,12.9225,22.1852,29.9313,38.0975
3.85327,2.87469,2.10872,17.5137,6.65088,8.455,12.888,22.1508,29.8969,38.063
3.85362,2.87542,2.10872,17.4919,6.63633,8.42233,12.8554,22.1181,29.8642,38.0304
3.85607,2.88056,2.10872,17.3383,6.53384,8.19227,12.6253,21.888,29.6342,37.8003
3.85628,2.881,2.10872,17.3185,6.52499,8.1724,12.6054,21.8682,29.6143,37.7804
3.85648,2.88142,2.10872,17.2998,6.51666,8.1537,12.5867,21.8495,29.5956,37.7617
3.8574,2.88334,2.10872,17.2138,6.47835,8.10265,12.5007,21.7635,29.5096,37.6757
3.85777,2.88411,2.10872,17.1793,6.463,8.08221,12.4663,21.729,29.4752,37.5996
3.85811,2.88483,2.10872,17.1466,6.44845,8.06281,12.4336,21.6963,29.4029,37.5274
3.85966,2.88807,2.10872,17.0018,6.38392,7.97683,12.2888,21.5515,29.0827,37.2071
3.86002,2.88884,2.10872,16.9674,6.36858,7.95639,12.2543,21.5171,29.0066,37.1727
3.86056,2.88997,2.10872,16.9166,6.34596,7.92625,12.2036,21.4663,28.9558,37.1219
3.86078,2.89041,2.10872,16.9048,6.33711,7.91445,12.1837,21.4464,28.9359,37.102
3.86104,2.89096,2.10872,16.8902,6.32615,7.89985,12.1591,21.4218,28.9113,37.0774
3.86261,2.89425,2.10872,16.8028,6.26875,7.81246,12.0119,21.2746,28.7641,36.9302
3.86321,2.89551,2.10872,16.7692,6.24666,7.77882,11.9552,21.1493,28.7074,36.8735
3.86415,2.89748,2.10872,16.7168,6.21228,7.71996,11.867,20.9544,28.6193,36.7854
3.86452,2.89825,2.10872,16.6964,6.19885,7.69697,11.8326,20.8782,28.5848,36.7509
3.86486,2.89898,2.10872,16.677,6.18612,7.67516,11.7999,20.806,28.5198,36.7183
3.86527,2.89983,2.10872,16.6544,6.17131,7.6498,11.7619,20.768,28.4441,36.6803
3.86677,2.90297,2.10872,16.5707,6.11629,7.5556,11.6782,20.6269,28.1631,36.5392
3.86729,2.90406,2.10872,16.5417,6.09726,7.52301,11.6492,20.5781,28.1143,36.4904
3.8679,2.90534,2.10872,16.4844,6.07493,7.48478,11.6152,20.5208,28.057,36.4331
3.86864,2.90844,2.10872,16.415,6.04785,7.4384,11.574,20.4514,27.9875,36.3636
3.86936,2.91144,2.10872,16.3479,6.02168,7.3936,11.5341,20.3843,27.9204,36.2447
3.86994,2.91388,2.10872,16.2931,6.00035,7.35708,11.5017,20.3295,27.8657,36.1478
3.87,2.91414,2.10872,16.2874,5.99813,7.35369,11.4983,20.3238,27.86,36.1377
3.8709,2.91789,2.10872,16.2034,5.96069,7.3038,11.4484,20.2398,27.776,35.9888
3.87126,2.91943,2.10872,16.1688,5.94526,7.28324,11.4278,20.2052,27.7413,35.9541
3.87178,2.92161,2.10872,16.12,5.92352,7.25427,11.3989,20.1564,27.6334,35.9053
3.872,2.9225,2.10872,16.1067,5.91466,7.24247,11.3871,20.1365,27.5895,35.8854
3.87241,2.92424,2.10872,16.0807,5.8973,7.21934,11.3481,20.0975,27.5033,35.8465
3.87352,2.9289,2.1113,16.011,5.85084,7.15743,11.2438,19.9932,27.2727,35.7422
3.87385,2.93027,2.11206,15.9905,5.83716,7.1392,11.2131,19.9625,27.242,35.7115
3.87539,2.93671,2.11565,15.8941,5.77281,7.05345,11.0686,19.8181,27.0976,35.567
3.87649,2.94133,2.11821,15.8251,5.72678,6.99212,10.9653,19.7147,26.9943,35.4637
3.87667,2.94207,2.11862,15.814,5.71933,6.98219,10.9504,19.698,26.9775,35.447
3.87801,2.94772,2.12176,15.7295,5.66296,6.89771,10.8379,19.5715,26.851,35.3204
3.87834,2.94909,2.12252,15.709,5.64928,6.87722,10.8106,19.5408,26.7898,35.2897
3.87851,2.94981,2.12292,15.6982,5.64209,6.86644,10.7963,19.5086,26.7577,35.2736
3.87896,2.9517,2.12397,15.6559,5.62324,6.8382,10.7586,19.4244,26.6734,35.2313
3.87988,2.95554,2.1261,15.5699,5.58742,6.78078,10.6821,19.2531,26.5021,35.1453
3.88027,2.95717,2.12701,15.5333,5.57218,6.75634,10.6496,19.1802,26.4292,35.0643
3.8806,2.95855,2.12777,15.5026,5.55939,6.73585,10.6223,19.119,26.3985,34.9965
3.88098,2.96014,2.12866,15.4668,5.54448,6.71194,10.5904,19.0832,26.3627,34.9173
3.88214,2.965,2.13136,15.358,5.49915,6.63928,10.4816,18.9744,26.2539,34.6767
3.88301,2.96864,2.13338,15.2765,5.46522,6.58489,10.4001,18.8929,26.1724,34.5144
